ID,Name,Age,Gender,Location,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level
1008,Amy Hunt,15,Other,Dannyside,12th,2.6,7.0,82,10,0.6,4,1,6,0,1.4,129,7,3.4,2.7,0.0,Education,6,6.3,9.2
356,Peter Nguyen,13,Other,North Michael,9th,8.8,6.8,83,9,0.3,2,2,1,1,1.4,149,5,3.0,1.0,2.0,Social Media,10,6.3,10.0
1004,John Thomas,19,Other,New Luisfort,12th,4.0,5.8,84,1,0.7,1,6,10,1,2.4,149,20,2.9,1.8,2.2,Education,9,5.5,10.0
1484,Michael Johnson,14,Female,Lopezville,9th,7.3,3.7,52,0,0.5,2,9,5,0,1.3,66,6,3.0,3.1,0.0,Browsing,2,5.5,10.0
683,Caroline Bowers,14,Male,South Kayla,11th,4.8,6.4,77,5,0.2,7,3,2,0,1.0,62,18,2.9,1.1,0.1,Education,9,6.1,10.0
828,Melissa Snyder,15,Male,Penaborough,10th,2.2,5.5,72,4,1.4,5,1,1,0,1.1,131,5,1.9,1.5,1.7,Social Media,4,4.7,6.5
2851,Kelly Pollard,18,Other,Scottside,12th,5.2,7.5,90,9,0.2,1,5,4,1,1.0,82,16,3.0,0.4,0.5,Other,7,2.9,9.7
2205,Jacob Long,13,Other,North Amanda,8th,7.7,9.2,55,2,0.9,10,1,5,0,1.0,134,9,2.6,3.0,1.6,Other,1,7.2,10.0
2692,Cory Wade,19,Male,Aliciaburgh,11th,3.6,7.4,97,4,0.8,6,5,7,1,0.8,32,8,3.0,0.4,2.3,Education,8,8.3,5.5
985,Adam Nunez,17,Female,South Elizabethshire,10th,5.5,7.9,90,4,0.8,6,5,5,1,1.6,26,5,2.1,0.6,0.8,Gaming,5,7.9,5.8
1234,Brian Wagner,18,Other,Andrewsside,12th,8.0,7.2,72,0,1.7,4,6,9,1,1.3,23,18,2.4,0.9,0.9,Browsing,9,5.0,10.0
2554,Sherry Gregory,18,Male,Abigailview,9th,6.2,6.0,93,3,1.5,4,5,1,0,0.5,56,13,1.6,1.0,1.9,Social Media,6,3.7,9.5
1640,Deborah Dean,17,Other,Port Kellyshire,10th,5.0,5.5,65,3,0.0,10,1,7,1,2.1,98,8,3.0,0.0,1.0,Gaming,1,12.3,8.8
141,Diane Day,18,Other,Lake Rachel,11th,2.5,4.8,51,10,1.3,6,10,1,1,0.5,83,6,2.0,0.0,3.0,Gaming,5,4.5,5.0
218,Matthew Gutierrez,13,Other,Schultzfurt,11th,1.6,6.0,75,9,1.0,8,4,4,0,0.3,62,17,1.7,1.2,0.9,Education,10,4.1,6.1
2466,Paula Hernandez,15,Other,West Makayla,11th,7.7,6.6,69,6,1.4,7,10,5,1,1.7,23,16,3.2,0.7,0.7,Browsing,7,8.3,10.0
363,Denise Lin MD,17,Male,South Juliaton,11th,2.2,4.9,62,9,0.1,3,4,7,1,1.4,127,8,3.1,1.5,2.4,Browsing,4,6.1,8.5
2665,Jill Garcia,14,Other,East Gregory,8th,2.6,6.0,68,0,0.0,6,9,6,0,0.9,122,20,1.4,1.2,0.6,Social Media,9,6.4,8.6
346,Edgar Smith,13,Other,Beverlyfort,11th,3.4,5.4,92,4,2.2,6,1,7,0,0.7,25,16,2.3,0.8,1.1,Social Media,7,7.4,7.5
2059,Mrs. Ariel Brown,13,Male,New Jessicamouth,7th,5.6,9.0,61,6,0.7,3,1,6,1,0.8,41,11,1.8,1.0,1.9,Education,5,5.3,6.9
23,Jennifer Davis,14,Other,Port Angelabury,11th,2.7,5.1,60,9,0.0,4,6,2,0,1.7,117,16,2.5,1.3,0.2,Education,5,4.8,9.5
712,Lori Johnson,15,Other,Floresmouth,7th,6.3,7.5,83,5,1.3,8,10,4,0,1.6,40,14,4.4,1.3,1.2,Education,2,5.7,10.0
2950,Greg Sanders,17,Other,Murillobury,9th,7.5,3.8,62,6,0.9,6,3,3,1,0.3,45,19,1.9,0.4,0.4,Browsing,8,4.9,10.0
11,Bobby Sparks,18,Female,Cherylburgh,12th,4.9,7.0,74,5,0.6,4,3,2,0,0.6,84,20,3.1,0.6,0.8,Other,6,3.5,10.0
2417,Aaron Tyler,18,Male,Randyhaven,9th,7.5,8.1,70,7,0.8,7,3,4,1,1.1,119,15,2.2,1.4,1.9,Other,5,5.5,10.0
1835,Sarah Lam,17,Female,Dayside,12th,3.8,9.7,75,8,0.8,6,10,4,1,1.4,115,10,1.0,2.6,2.2,Browsing,5,6.3,6.8
794,Andrew Brown,13,Female,Nixonville,9th,3.8,5.5,96,3,0.4,10,1,9,1,1.3,102,15,3.1,1.5,1.2,Social Media,5,6.8,10.0
2766,Mary Murphy,16,Male,Lopezview,8th,4.1,9.3,54,10,0.6,5,7,2,0,1.6,73,12,4.1,0.0,0.6,Browsing,6,4.7,7.4
95,Wesley Miller,18,Female,Sherryton,9th,6.4,10.0,89,0,1.2,9,9,8,0,0.5,128,9,4.1,3.2,1.4,Education,2,4.6,10.0
130,Charles Williams,17,Other,Lisaport,12th,4.2,5.6,88,10,0.5,9,6,2,0,1.1,58,19,3.3,0.4,0.2,Gaming,5,7.1,10.0
1901,Logan Perry,19,Other,East Erika,11th,6.4,6.6,72,9,0.4,8,1,8,1,1.4,105,19,2.1,1.4,1.6,Education,10,5.3,10.0
2410,Wendy Bailey,18,Male,Youngtown,8th,4.6,3.0,68,1,0.6,10,7,6,0,2.2,104,16,3.2,2.2,1.0,Social Media,8,7.5,10.0
1933,Joseph Gallegos,17,Female,East Sarahmouth,11th,5.0,7.0,67,10,1.3,9,3,2,0,1.1,65,12,1.7,0.8,0.6,Other,10,5.9,7.7
2670,Daniel Glover,13,Female,New Randystad,9th,4.8,5.8,92,1,2.5,6,1,9,1,0.8,91,15,3.4,1.7,0.5,Social Media,1,9.4,10.0
1866,Kenneth Meadows,14,Male,Lake Kayla,11th,7.3,6.6,99,2,1.8,1,2,9,0,0.7,30,9,3.8,1.1,0.6,Browsing,7,6.4,10.0
1659,Herbert Lang,16,Male,West Jessica,9th,2.7,8.5,74,10,1.0,7,8,2,1,1.7,58,16,0.9,1.8,1.8,Education,4,5.2,5.5
517,James Hopkins,19,Female,Lake Lisaview,11th,3.9,8.9,50,5,0.8,1,5,10,1,1.0,50,17,1.3,1.0,0.6,Social Media,1,6.9,6.2
1858,Katherine Mcgee,17,Female,Lake Lindaview,10th,4.5,6.3,72,9,2.0,6,9,10,1,1.1,93,14,3.1,0.8,0.7,Browsing,9,4.1,9.9
1278,Lisa Garza,18,Male,Port Brian,9th,4.0,9.5,90,4,1.8,7,1,8,1,1.9,99,5,2.8,2.1,0.6,Browsing,1,4.2,7.1
951,Paul Jenkins,16,Female,North Michael,7th,5.8,6.6,63,9,1.0,2,2,10,1,0.2,48,10,0.6,1.0,0.0,Browsing,4,4.7,7.1
1121,Jeffery Johnson,16,Male,North Shawntown,8th,7.7,7.5,58,8,0.3,4,2,9,0,0.7,32,8,1.3,1.4,0.7,Gaming,9,5.3,8.9
420,Sabrina Hicks,15,Other,West Justin,12th,2.4,8.3,100,8,0.0,6,3,9,0,0.6,93,18,3.3,0.2,0.9,Social Media,7,3.3,7.2
923,Daniel Walton,13,Female,Emilyborough,8th,3.8,8.0,70,2,1.8,4,1,1,1,1.6,70,20,4.2,0.9,1.2,Browsing,5,8.0,10.0
2729,Hayden Hernandez,16,Male,Christophertown,7th,6.1,5.7,78,9,0.9,2,5,2,1,1.2,122,16,3.7,1.2,1.8,Gaming,1,5.8,10.0
478,Allison Lyons,17,Male,Reginafurt,8th,5.5,7.4,93,7,1.3,9,5,5,1,1.5,81,6,3.0,1.5,0.6,Gaming,5,5.7,9.1
2036,Paula Rivera,17,Female,West Jenniferport,8th,5.1,5.3,50,3,1.8,10,7,10,1,1.7,43,11,3.6,1.3,1.5,Gaming,1,6.8,10.0
2178,Jessica Roberts,17,Male,Wilsonbury,10th,5.2,4.5,59,5,1.2,8,3,9,0,1.0,22,10,3.5,0.9,1.0,Other,2,7.0,9.8
1693,Kevin Salinas,15,Female,South Maria,7th,8.3,7.1,57,6,0.0,4,2,9,1,1.6,36,11,4.5,1.1,3.0,Browsing,6,2.7,10.0
2213,Joyce Miller MD,15,Male,East Ronald,10th,3.5,6.9,59,8,2.1,9,2,7,1,1.7,108,20,1.5,1.8,0.8,Social Media,1,6.6,9.5
1472,Brenda Holland,14,Other,Bowenshire,12th,4.9,3.4,68,7,1.1,1,10,7,1,0.9,86,20,1.0,0.0,0.7,Browsing,8,5.8,9.9
1203,Ashley Hamilton,15,Female,Maryfort,7th,6.4,8.9,75,1,0.5,8,5,10,0,0.6,45,15,3.3,2.0,0.4,Other,10,8.1,10.0
1670,Kenneth Mcintosh,16,Male,New Lisa,10th,4.5,9.3,50,10,1.1,1,2,4,0,0.8,29,12,2.9,4.0,0.2,Education,2,5.2,9.7
2775,Leah Collins,14,Other,East Amandastad,9th,3.5,8.0,88,4,1.1,8,2,7,1,1.3,38,15,2.8,1.9,1.6,Browsing,5,6.4,8.0
1971,William Baker,18,Other,North Jennifer,12th,4.3,4.8,60,4,2.2,4,2,3,0,1.0,127,14,1.6,1.9,1.1,Gaming,4,6.6,10.0
821,Veronica Kramer,15,Male,Suzanneland,10th,2.5,3.4,87,1,1.1,7,3,2,0,1.3,55,12,3.9,1.3,3.0,Gaming,8,7.9,9.5
1998,Jerry Holt,19,Male,Caintown,11th,3.0,6.6,96,1,1.3,5,4,1,1,1.3,116,10,1.9,0.8,1.2,Education,5,6.0,6.7
2869,Linda Andersen,14,Male,Dannyport,12th,6.8,6.8,87,2,0.6,7,9,2,0,1.3,73,9,3.8,1.1,2.0,Education,10,7.2,10.0
1249,Larry May,17,Male,Jasonstad,9th,8.3,6.1,72,8,1.5,7,4,10,1,1.1,67,8,2.7,2.3,2.1,Browsing,5,5.0,10.0
2873,Paul Dunn,16,Other,New Deniseville,7th,3.1,4.2,61,9,1.1,10,3,7,1,1.1,112,11,2.2,0.4,1.7,Gaming,6,4.2,8.0
2650,Peter Bautista,15,Male,Whiteside,10th,4.8,5.3,68,7,0.0,7,9,2,1,1.5,97,7,2.0,1.7,0.0,Social Media,3,3.8,9.2
1047,Alexander Gilbert,18,Other,Wyattside,11th,3.9,6.8,68,9,0.7,8,5,6,1,1.4,75,6,2.5,0.5,1.5,Education,6,6.0,6.2
1889,Christopher Moses,16,Female,East Richardbury,8th,2.0,5.1,68,6,0.4,3,5,2,0,1.4,30,16,1.2,1.0,2.7,Browsing,9,6.1,5.4
616,Christopher Jackson,16,Male,South Nicoleside,11th,8.3,6.9,97,0,0.8,7,9,2,0,1.3,70,7,2.7,1.9,0.8,Gaming,4,3.7,10.0
1319,Steven Schultz,13,Other,West Elizabethland,7th,5.6,6.8,78,2,0.0,10,3,5,0,1.3,125,11,1.3,1.7,1.1,Gaming,3,8.4,9.9
2885,Jennifer Wilson,18,Male,Huntview,8th,6.3,6.1,82,8,1.6,9,8,10,0,0.8,125,5,3.0,3.1,0.5,Education,9,4.0,10.0
2461,Allen Williams,15,Other,Emilystad,10th,5.7,8.6,94,1,1.5,8,8,1,0,0.0,141,13,2.4,0.4,0.8,Browsing,4,6.2,9.6
1773,Sherry Lawrence,17,Female,North Kristinamouth,9th,3.8,8.2,62,4,0.0,8,9,2,0,0.4,133,18,4.6,1.5,1.2,Education,4,3.9,10.0
2952,Jessica Clark,18,Male,West Carlachester,11th,4.1,6.1,78,6,2.1,4,1,5,1,1.7,36,16,3.4,1.8,1.0,Browsing,10,8.8,10.0
132,Pamela Torres,19,Male,Swansonhaven,9th,2.9,6.5,94,5,0.0,8,7,5,0,1.3,126,15,3.3,1.1,0.0,Gaming,4,3.4,9.6
78,Joshua Moore,19,Other,Gonzalezland,7th,5.1,7.0,64,4,1.5,10,6,7,0,1.7,140,5,0.5,1.7,0.9,Gaming,2,7.7,7.6
2053,Rodney Wheeler IV,13,Female,North Margaret,7th,6.8,6.0,70,7,1.5,3,9,6,0,1.0,62,15,2.1,1.1,0.6,Gaming,3,6.5,10.0
725,Mary Ruiz,15,Male,North Dwaynemouth,11th,5.6,7.7,75,9,0.0,3,9,5,1,0.2,72,14,2.0,1.9,0.7,Browsing,3,3.1,9.9
1315,William Mueller,18,Female,North Elizabethchester,8th,4.1,6.7,56,5,0.8,2,9,7,0,1.0,121,12,4.9,4.0,1.2,Gaming,6,7.2,10.0
1852,Donna Gregory,13,Female,Hoffmanfurt,7th,3.6,7.7,51,3,0.3,3,1,10,0,0.9,81,12,2.9,1.5,1.4,Browsing,7,7.5,8.2
2297,Phyllis Reyes,14,Female,South Melissa,10th,6.1,8.4,69,8,1.3,8,8,1,0,0.9,124,11,2.3,1.0,1.5,Education,3,6.4,9.9
2487,Toni Gamble,14,Other,Michaelview,9th,5.1,5.6,68,0,2.7,5,4,5,0,0.7,67,18,4.5,1.0,1.9,Other,2,4.7,10.0
1373,Nicholas Lynch,15,Female,Lake Jonathan,9th,4.3,6.7,78,3,1.7,6,1,9,1,1.1,43,15,3.7,0.4,1.2,Education,3,7.0,8.9
1856,Jessica Schroeder,19,Other,Port Richardtown,7th,2.3,4.5,61,2,0.3,2,9,3,0,0.2,78,9,1.9,3.1,0.5,Education,9,6.2,8.4
1320,Mr. Joseph Brown MD,15,Female,North Ericborough,12th,2.6,4.7,86,7,1.6,6,9,1,0,0.6,145,15,3.8,2.2,1.0,Browsing,2,6.4,10.0
2875,Joseph Adams,13,Female,Deniseville,10th,3.7,4.3,67,9,1.0,4,9,1,0,1.0,22,17,2.8,1.2,0.8,Browsing,5,10.4,9.4
2172,Gregory Rodriguez,18,Other,Lake Markview,12th,1.7,7.2,86,9,0.1,10,9,3,0,0.4,58,15,2.5,1.9,0.4,Education,3,6.5,6.7
376,Richard White,18,Other,Goodmanton,7th,4.1,4.4,71,2,0.0,1,3,6,0,0.4,110,13,2.2,1.3,1.5,Education,7,6.7,10.0
1909,Alicia Holmes,19,Female,Coxburgh,10th,7.0,5.5,69,10,1.7,5,4,9,1,0.8,114,5,1.9,0.7,1.2,Other,10,5.8,10.0
334,Rose Gordon,17,Male,Port Shaunhaven,11th,4.7,6.9,78,9,1.3,9,2,3,0,1.2,91,6,2.6,0.9,1.3,Education,8,4.6,7.8
2252,Tricia Miller,14,Other,South Jakeside,12th,5.0,6.2,81,3,0.0,9,5,10,0,0.8,87,16,2.9,2.2,1.2,Education,1,4.9,10.0
2737,Shelley Kim,14,Female,Gabrielleside,12th,6.2,6.6,74,8,0.0,8,1,8,0,1.4,84,13,1.2,1.0,0.0,Other,3,7.4,9.4
1605,Haley Goodman,19,Male,Frazierborough,8th,5.7,8.9,66,7,2.5,6,1,5,0,1.4,34,17,3.3,3.1,0.4,Browsing,7,4.4,10.0
1119,Patricia Vega,14,Male,Jenningsborough,12th,5.0,7.4,79,8,0.7,7,7,9,1,0.6,29,9,0.8,0.0,0.6,Social Media,7,6.6,4.5
2829,Heather Reyes,13,Male,Gonzalezmouth,11th,6.3,6.6,56,3,0.9,9,3,9,0,1.0,82,13,2.8,2.2,0.0,Social Media,1,5.7,10.0
1944,Bryan Scott,19,Female,Port Jennifer,12th,6.1,4.2,92,7,1.3,4,6,8,0,1.2,30,12,2.1,2.4,1.7,Social Media,4,6.7,10.0
2262,Michael Cole,14,Other,Lake Jacob,12th,3.8,7.8,57,3,2.1,10,1,4,1,0.4,89,5,2.8,0.0,1.0,Browsing,9,6.8,5.5
2550,Lauren Beck,17,Male,Sharpland,8th,7.4,6.3,75,0,0.8,2,10,1,0,1.6,98,12,1.2,0.3,0.4,Gaming,5,8.2,10.0
1343,Edward Watkins,19,Other,Stevensborough,12th,5.2,7.5,98,5,0.7,6,7,5,1,0.6,115,11,2.4,1.3,1.7,Social Media,1,7.2,9.6
321,Timothy White,17,Other,Davidfort,10th,3.8,7.0,96,4,1.4,5,7,7,1,0.4,128,17,2.4,0.0,0.4,Social Media,3,5.0,8.7
1620,Joseph Edwards,17,Other,Hubbardberg,7th,4.2,7.7,91,1,0.0,7,3,2,0,1.5,75,7,2.8,1.1,1.8,Browsing,3,8.5,7.1
2448,Donna Williams,16,Male,New Dennis,12th,3.8,8.8,91,8,0.0,10,3,10,0,0.7,85,10,2.2,0.0,1.6,Social Media,4,4.6,5.3
2061,Miss Jennifer Howard,17,Other,South Jessica,7th,3.2,6.2,80,5,1.6,7,2,3,1,0.2,36,6,1.1,2.1,0.6,Social Media,7,5.7,5.2
1674,Beth Hayes,16,Female,Oconnellhaven,7th,1.2,7.2,51,6,0.2,10,10,10,1,1.2,93,7,2.1,1.8,0.0,Other,1,3.4,4.8
1943,Joshua Cox,19,Male,Davidsonland,12th,6.3,6.1,98,0,0.7,2,6,10,1,0.5,113,14,3.2,0.4,1.3,Other,2,2.0,10.0
261,Ruben Adams,18,Female,Brandyview,7th,2.0,7.1,59,2,1.3,9,9,7,0,0.9,128,6,2.7,0.8,2.0,Other,7,9.7,5.7
2355,Mark Fleming,17,Male,Bakerborough,10th,2.6,7.0,53,8,0.9,6,3,10,0,1.7,135,20,3.8,3.4,0.6,Other,5,5.9,10.0
2040,Renee Dean,17,Female,Lake Jacobmouth,10th,3.5,7.8,50,9,0.5,10,2,9,1,1.7,81,17,0.5,1.2,2.9,Education,4,6.5,6.3
690,Caitlyn Baker,17,Female,Lake Melissatown,9th,4.1,6.8,62,10,1.5,3,8,10,1,1.0,127,15,4.2,1.5,0.3,Education,10,5.3,10.0
902,Stephanie Weber,16,Other,Deborahstad,12th,6.5,4.7,71,5,0.0,7,2,9,0,1.0,138,13,3.6,0.5,0.5,Education,10,5.2,10.0
2027,Nicholas Weeks,19,Male,East Robertoborough,8th,1.3,7.3,83,7,1.5,2,6,7,0,0.8,51,17,2.4,3.1,0.7,Education,2,6.0,7.6
139,Austin Nelson,14,Female,Wagnermouth,7th,8.0,5.8,79,7,1.1,1,1,4,1,0.7,130,17,1.8,2.4,1.4,Browsing,4,4.5,10.0
1918,Dawn Green,17,Female,New Johnberg,11th,7.5,6.6,58,5,0.1,6,2,7,1,1.0,77,16,0.9,0.9,1.7,Social Media,6,7.6,10.0
1829,Alyssa Soto,14,Male,Christensenhaven,7th,6.4,5.5,82,7,0.5,1,9,9,1,0.3,64,12,5.0,0.3,0.0,Gaming,2,8.7,10.0
1574,Alex Moore,19,Female,Haysfurt,10th,4.4,6.4,53,7,0.4,2,5,2,1,0.8,92,8,3.6,2.4,1.8,Gaming,4,6.3,10.0
320,Kelly Kelly,15,Female,New Charles,9th,4.0,6.5,87,8,0.2,2,10,9,1,1.7,59,6,4.1,0.4,0.3,Social Media,1,5.3,7.6
654,Samuel Williams,14,Male,New Michaelhaven,12th,0.0,7.0,89,7,1.7,1,4,10,0,1.5,60,7,2.7,0.3,0.9,Education,8,4.4,2.1
2138,Jeffrey Benson,19,Other,Jonestown,12th,5.1,7.5,79,5,2.0,2,1,3,1,0.8,82,16,1.2,2.1,0.7,Browsing,1,7.0,9.5
2323,Ana Davila,17,Other,North Ronald,12th,1.0,7.1,74,0,1.2,3,4,1,0,0.7,56,15,1.7,0.5,0.7,Social Media,10,9.2,3.8
559,Kathryn Miller,15,Female,Danielville,12th,4.8,7.8,62,10,2.4,7,6,6,1,0.6,52,12,2.3,2.0,1.5,Other,4,4.1,8.6
113,John Griffin,16,Male,Loveberg,10th,3.0,4.7,51,10,3.0,1,8,1,1,0.3,42,18,1.7,3.3,0.0,Education,3,6.7,10.0
532,Robin Wilson,17,Female,North Kevin,8th,3.9,8.0,67,9,2.4,8,1,7,0,0.4,133,17,1.8,2.1,0.2,Gaming,6,5.8,9.9
225,Kathryn Cox,17,Female,Smithton,8th,5.4,7.5,57,10,0.0,4,2,2,1,0.4,80,20,2.5,0.4,1.6,Other,1,5.1,10.0
724,Matthew Livingston III,19,Other,Stephentown,7th,5.3,10.0,60,6,2.2,6,1,7,0,1.4,93,17,2.3,0.4,0.5,Other,3,6.3,8.3
2429,Nathan Simmons,13,Male,Martinside,11th,4.9,5.1,99,2,1.5,3,5,3,1,1.2,63,19,4.4,2.2,0.8,Browsing,4,5.9,10.0
2571,Michael Bell,15,Female,Travischester,10th,4.4,4.3,93,0,1.9,1,4,9,0,1.1,28,18,3.0,1.3,0.8,Gaming,8,7.6,10.0
1434,Isaac Keller,17,Female,South Melissafurt,10th,5.4,3.0,76,0,1.7,9,8,8,1,0.9,58,8,1.2,3.1,0.0,Gaming,9,4.3,10.0
2330,Jason Marks,17,Other,Brownburgh,7th,5.1,4.6,58,8,0.4,2,6,7,0,0.2,137,12,1.3,2.7,1.8,Gaming,1,4.8,10.0
1459,Kimberly Raymond,14,Female,South Theodore,7th,1.6,4.4,50,6,0.1,7,5,1,1,1.2,65,14,1.8,1.8,1.8,Social Media,9,3.8,7.1
2702,Todd Peterson,19,Other,Levychester,12th,4.3,5.4,80,5,1.1,1,8,6,1,0.5,23,13,2.1,2.2,0.6,Social Media,8,7.1,9.0
847,Daniel Rowland,19,Male,East Jonathan,10th,4.2,8.3,81,7,1.6,9,10,8,1,0.4,96,20,1.9,3.8,0.3,Education,10,5.3,10.0
194,Christopher Newman,16,Other,Brandonbury,12th,5.3,6.1,98,2,1.7,9,4,2,1,1.1,51,7,3.2,0.0,0.9,Other,1,6.1,7.9
1465,Jennifer Short,14,Female,New Raymond,9th,7.2,6.5,80,0,0.0,8,4,4,1,1.4,121,6,1.9,1.6,0.7,Other,5,9.5,10.0
947,Jeffrey Jones,13,Male,Baldwinborough,10th,8.7,7.3,66,0,1.9,6,1,9,1,1.2,95,15,3.2,0.7,0.4,Other,2,8.8,10.0
2022,Catherine Hernandez,19,Male,Lyonstown,8th,3.0,6.8,77,7,1.7,10,5,7,0,1.3,119,8,3.4,1.9,0.2,Gaming,7,3.6,8.9
1630,Jeffrey Austin,16,Male,Noahton,8th,4.3,7.0,60,10,2.4,7,2,5,1,0.8,144,15,2.9,0.7,1.4,Social Media,3,3.1,10.0
118,Cheryl Thomas,18,Other,East Chadhaven,8th,3.6,3.1,56,0,2.4,5,9,4,1,0.9,80,16,3.2,0.3,1.5,Social Media,7,7.3,10.0
646,Alex Martin,17,Female,Christopherton,12th,7.8,4.6,56,0,1.5,6,10,9,1,0.6,126,6,0.9,2.1,0.9,Other,4,8.2,10.0
1871,John Ramos,14,Male,Gomezport,9th,1.3,7.6,66,5,1.7,1,3,1,1,1.7,69,16,2.8,2.1,0.6,Gaming,10,3.3,7.0
4,Brittany Hamilton,18,Female,West Anthony,12th,3.1,3.9,78,8,1.6,9,10,3,0,1.4,128,7,3.1,1.6,0.8,Social Media,8,3.0,9.8
75,Michael Tucker,15,Male,New Gregstad,9th,5.8,6.9,84,8,2.3,3,9,3,1,0.5,106,7,3.1,1.2,1.5,Social Media,6,5.5,10.0
1756,Ethan Hopkins,15,Other,North Kayla,9th,3.9,4.9,64,3,1.3,9,10,8,1,0.9,136,20,2.2,0.9,0.6,Education,2,5.0,10.0
468,Andrea James,16,Female,Lake Kevin,12th,2.8,6.1,96,7,1.5,8,1,4,1,1.7,33,13,1.8,1.9,2.2,Education,7,8.1,6.7
6,Mary Adams,13,Female,East Angelachester,10th,3.9,6.3,89,3,0.7,7,1,3,0,1.1,135,8,3.8,0.0,1.4,Social Media,7,6.0,8.8
1247,Gabriel Rogers,13,Female,Amberview,11th,1.3,3.2,61,0,0.0,3,7,2,0,0.4,92,8,2.5,2.0,0.0,Education,3,10.3,7.6
920,Kenneth Carlson,15,Female,Madisonstad,11th,6.0,7.7,97,6,1.8,2,10,6,1,0.8,144,13,2.3,2.4,0.7,Other,3,6.2,10.0
229,Wyatt Mills,15,Female,Campbellland,12th,4.3,6.3,87,6,1.8,3,9,3,1,1.1,129,20,1.2,1.5,1.3,Gaming,7,6.1,10.0
1064,Tara Smith,17,Other,Moranmouth,10th,6.6,5.0,99,3,0.3,6,6,1,1,1.5,66,15,1.9,2.4,0.1,Gaming,5,10.0,10.0
243,Tara Stevens,13,Female,West Carlos,12th,6.7,3.5,74,10,0.0,2,7,3,1,0.6,70,11,0.4,1.0,0.2,Social Media,7,7.1,10.0
2280,Joshua Kelly,15,Female,North Christopher,12th,3.2,6.3,74,4,1.8,4,5,7,1,1.4,22,9,2.9,1.7,1.5,Gaming,2,7.1,6.9
1161,Megan Hughes,16,Female,Joshuaborough,9th,4.8,5.3,71,10,2.5,7,10,2,1,1.6,30,16,3.5,2.5,0.6,Other,9,7.1,10.0
2514,Jermaine Wu,19,Male,Port Paula,10th,3.6,7.0,82,10,2.0,9,9,10,0,0.8,137,7,3.6,0.1,1.8,Browsing,10,5.7,7.9
1527,Olivia Contreras,18,Female,Jacksonfort,8th,4.7,8.3,91,3,2.2,7,6,6,1,1.3,134,18,0.8,0.7,0.8,Gaming,3,7.3,8.3
1606,Vanessa Taylor,15,Female,East Aliciaborough,7th,5.4,8.0,70,4,1.1,10,5,6,1,0.7,135,18,2.3,1.7,1.1,Other,2,6.4,10.0
2785,Nicole Valdez,15,Male,Martinfurt,11th,5.4,3.6,97,2,1.0,6,8,8,0,1.2,99,11,2.6,0.4,1.2,Gaming,1,8.2,10.0
2667,Kevin Sanchez,16,Female,Ryanland,12th,4.7,8.1,89,1,0.6,10,9,4,1,0.4,86,15,0.8,0.9,0.6,Browsing,7,4.9,7.1
2666,John Solis,16,Other,South Stacy,7th,5.7,7.7,63,0,0.9,1,7,5,0,0.8,103,7,1.9,2.4,0.0,Other,1,6.3,9.6
1990,Sabrina Thompson,16,Female,Lamberthaven,10th,3.2,5.9,79,3,1.9,6,3,2,0,1.5,33,17,3.2,1.4,2.0,Education,5,5.9,8.9
2610,Danielle Moore,14,Female,Jenniferland,8th,2.2,5.5,56,6,1.1,2,7,8,0,0.1,42,19,1.1,2.9,2.2,Other,9,6.7,8.1
1976,Christopher Park,18,Other,Hopkinsstad,8th,6.7,6.7,63,8,2.5,8,4,5,1,1.2,111,11,2.5,2.2,1.2,Social Media,9,7.9,10.0
1762,Michelle Choi,13,Male,Carpentertown,11th,6.0,7.7,98,9,1.7,1,5,5,0,0.4,55,10,3.9,0.0,0.1,Browsing,5,8.2,9.2
1306,Jessica Moore,15,Other,East Troy,8th,6.2,6.8,99,8,0.0,10,1,6,0,0.7,102,8,1.8,1.6,2.3,Social Media,10,3.9,9.8
1542,Ashley Daniels DDS,18,Male,Port Benjamin,11th,5.2,8.6,87,0,1.1,6,10,1,1,0.2,80,12,1.2,1.4,1.7,Social Media,10,4.6,7.5
623,Mitchell York,18,Female,Audreyburgh,7th,7.3,6.6,50,4,2.5,9,10,7,1,1.0,35,15,2.7,0.8,1.0,Education,4,4.5,10.0
2314,Steven Ross,17,Female,Yeseniaside,12th,1.6,4.6,87,3,0.9,5,7,3,0,1.1,53,9,1.7,1.0,1.1,Gaming,4,8.0,4.9
1494,Brian Lawrence,15,Other,South Jasonmouth,10th,4.1,6.7,61,6,0.3,1,6,9,1,1.1,99,8,2.7,1.7,0.3,Education,1,2.1,8.7
111,Kimberly Hooper,14,Male,Bentleytown,9th,1.6,6.1,70,7,0.0,9,5,1,0,1.6,42,5,4.8,0.8,1.5,Social Media,3,1.8,6.0
2488,Sarah Hart,19,Male,South Amanda,9th,1.8,4.8,74,8,1.0,2,9,5,1,1.7,132,13,4.3,3.6,0.7,Other,1,7.2,10.0
1170,Jared Tyler,15,Male,South Kimberlymouth,8th,9.4,6.7,68,1,2.6,3,8,6,0,1.2,79,16,0.8,1.7,2.0,Browsing,5,4.9,10.0
